2025-03-27 16:34:07,303 - DEBUG - Logging initialized. Log file: milivault_logs\2025-03-27_16-34-07.log
2025-03-27 16:34:08,583 - INFO - SETTINGS MANAGER: Changed directory to C:/Users/keena/Desktop/Milivault/scraper
2025-03-27 16:34:13,560 - INFO - Connection pool initialized successfully.
2025-03-27 16:34:13,561 - DEBUG - Changing event name from creating-client-class.iot-data to creating-client-class.iot-data-plane
2025-03-27 16:34:13,562 - DEBUG - Changing event name from before-call.apigateway to before-call.api-gateway
2025-03-27 16:34:13,563 - DEBUG - Changing event name from request-created.machinelearning.Predict to request-created.machine-learning.Predict
2025-03-27 16:34:13,564 - DEBUG - Changing event name from before-parameter-build.autoscaling.CreateLaunchConfiguration to before-parameter-build.auto-scaling.CreateLaunchConfiguration
2025-03-27 16:34:13,565 - DEBUG - Changing event name from before-parameter-build.route53 to before-parameter-build.route-53
2025-03-27 16:34:13,565 - DEBUG - Changing event name from request-created.cloudsearchdomain.Search to request-created.cloudsearch-domain.Search
2025-03-27 16:34:13,566 - DEBUG - Changing event name from docs.*.autoscaling.CreateLaunchConfiguration.complete-section to docs.*.auto-scaling.CreateLaunchConfiguration.complete-section
2025-03-27 16:34:13,568 - DEBUG - Changing event name from before-parameter-build.logs.CreateExportTask to before-parameter-build.cloudwatch-logs.CreateExportTask
2025-03-27 16:34:13,569 - DEBUG - Changing event name from docs.*.logs.CreateExportTask.complete-section to docs.*.cloudwatch-logs.CreateExportTask.complete-section
2025-03-27 16:34:13,569 - DEBUG - Changing event name from before-parameter-build.cloudsearchdomain.Search to before-parameter-build.cloudsearch-domain.Search
2025-03-27 16:34:13,569 - DEBUG - Changing event name from docs.*.cloudsearchdomain.Search.complete-section to docs.*.cloudsearch-domain.Search.complete-section
2025-03-27 16:34:13,598 - DEBUG - Loading JSON file: C:\Users\keena\AppData\Local\Programs\Python\Python312\Lib\site-packages\botocore\data\endpoints.json
2025-03-27 16:34:13,609 - DEBUG - Loading JSON file: C:\Users\keena\AppData\Local\Programs\Python\Python312\Lib\site-packages\botocore\data\sdk-default-configuration.json
2025-03-27 16:34:13,609 - DEBUG - Event choose-service-name: calling handler <function handle_service_name_alias at 0x0000024F246F9BC0>
2025-03-27 16:34:13,647 - DEBUG - Loading JSON file: C:\Users\keena\AppData\Local\Programs\Python\Python312\Lib\site-packages\botocore\data\s3\2006-03-01\service-2.json.gz
2025-03-27 16:34:13,654 - DEBUG - Loading JSON file: C:\Users\keena\AppData\Local\Programs\Python\Python312\Lib\site-packages\botocore\data\s3\2006-03-01\service-2.sdk-extras.json
2025-03-27 16:34:13,691 - DEBUG - Loading JSON file: C:\Users\keena\AppData\Local\Programs\Python\Python312\Lib\site-packages\botocore\data\s3\2006-03-01\endpoint-rule-set-1.json.gz
2025-03-27 16:34:13,695 - DEBUG - Loading JSON file: C:\Users\keena\AppData\Local\Programs\Python\Python312\Lib\site-packages\botocore\data\partitions.json
2025-03-27 16:34:13,696 - DEBUG - Event creating-client-class.s3: calling handler <function add_generate_presigned_post at 0x0000024F2464A980>
2025-03-27 16:34:13,696 - DEBUG - Event creating-client-class.s3: calling handler <function lazy_call.<locals>._handler at 0x0000024F253FAB60>
2025-03-27 16:34:13,725 - DEBUG - Event creating-client-class.s3: calling handler <function add_generate_presigned_url at 0x0000024F2464A700>
