2025-04-15 14:53:43,391 - DEBUG - Logging initialized. Log file: milivault_logs\2025-04-15_14-53-43.log
2025-04-15 14:53:44,370 - DEBUG - Adjusted logging level to DEBUG for environment: local
2025-04-15 14:53:44,893 - INFO - SETTINGS MANAGER: Changed directory to C:/Users/keena/Desktop/Milivault/scraper
2025-04-15 14:53:50,089 - INFO - Connection pool initialized successfully.
2025-04-15 14:53:50,090 - DEBUG - Changing event name from creating-client-class.iot-data to creating-client-class.iot-data-plane
2025-04-15 14:53:50,092 - DEBUG - Changing event name from before-call.apigateway to before-call.api-gateway
2025-04-15 14:53:50,093 - DEBUG - Changing event name from request-created.machinelearning.Predict to request-created.machine-learning.Predict
2025-04-15 14:53:50,094 - DEBUG - Changing event name from before-parameter-build.autoscaling.CreateLaunchConfiguration to before-parameter-build.auto-scaling.CreateLaunchConfiguration
2025-04-15 14:53:50,095 - DEBUG - Changing event name from before-parameter-build.route53 to before-parameter-build.route-53
2025-04-15 14:53:50,095 - DEBUG - Changing event name from request-created.cloudsearchdomain.Search to request-created.cloudsearch-domain.Search
2025-04-15 14:53:50,096 - DEBUG - Changing event name from docs.*.autoscaling.CreateLaunchConfiguration.complete-section to docs.*.auto-scaling.CreateLaunchConfiguration.complete-section
2025-04-15 14:53:50,098 - DEBUG - Changing event name from before-parameter-build.logs.CreateExportTask to before-parameter-build.cloudwatch-logs.CreateExportTask
2025-04-15 14:53:50,099 - DEBUG - Changing event name from docs.*.logs.CreateExportTask.complete-section to docs.*.cloudwatch-logs.CreateExportTask.complete-section
2025-04-15 14:53:50,099 - DEBUG - Changing event name from before-parameter-build.cloudsearchdomain.Search to before-parameter-build.cloudsearch-domain.Search
2025-04-15 14:53:50,099 - DEBUG - Changing event name from docs.*.cloudsearchdomain.Search.complete-section to docs.*.cloudsearch-domain.Search.complete-section
2025-04-15 14:53:50,146 - DEBUG - Loading JSON file: C:\Users\keena\AppData\Local\Programs\Python\Python312\Lib\site-packages\botocore\data\endpoints.json
2025-04-15 14:53:50,161 - DEBUG - Loading JSON file: C:\Users\keena\AppData\Local\Programs\Python\Python312\Lib\site-packages\botocore\data\sdk-default-configuration.json
2025-04-15 14:53:50,161 - DEBUG - Event choose-service-name: calling handler <function handle_service_name_alias at 0x00000233E828E3E0>
2025-04-15 14:53:50,276 - DEBUG - Loading JSON file: C:\Users\keena\AppData\Local\Programs\Python\Python312\Lib\site-packages\botocore\data\s3\2006-03-01\service-2.json.gz
2025-04-15 14:53:50,287 - DEBUG - Loading JSON file: C:\Users\keena\AppData\Local\Programs\Python\Python312\Lib\site-packages\botocore\data\s3\2006-03-01\service-2.sdk-extras.json
2025-04-15 14:53:50,389 - DEBUG - Loading JSON file: C:\Users\keena\AppData\Local\Programs\Python\Python312\Lib\site-packages\botocore\data\s3\2006-03-01\endpoint-rule-set-1.json.gz
2025-04-15 14:53:50,392 - DEBUG - Loading JSON file: C:\Users\keena\AppData\Local\Programs\Python\Python312\Lib\site-packages\botocore\data\partitions.json
2025-04-15 14:53:50,393 - DEBUG - Event creating-client-class.s3: calling handler <function add_generate_presigned_post at 0x00000233E81C31A0>
2025-04-15 14:53:50,394 - DEBUG - Event creating-client-class.s3: calling handler <function lazy_call.<locals>._handler at 0x00000233E901CE00>
2025-04-15 14:53:50,430 - DEBUG - Event creating-client-class.s3: calling handler <function add_generate_presigned_url at 0x00000233E81C2F20>
2025-04-15 14:53:50,430 - DEBUG - Looking for endpoint for s3 via: environment_service
2025-04-15 14:53:50,430 - DEBUG - Looking for endpoint for s3 via: environment_global
2025-04-15 14:53:50,430 - DEBUG - Looking for endpoint for s3 via: config_service
2025-04-15 14:53:50,431 - DEBUG - Looking for endpoint for s3 via: config_global
2025-04-15 14:53:50,431 - DEBUG - No configured endpoint found.
2025-04-15 14:53:50,432 - DEBUG - Setting s3 timeout as (60, 60)
2025-04-15 14:53:50,435 - DEBUG - Loading JSON file: C:\Users\keena\AppData\Local\Programs\Python\Python312\Lib\site-packages\botocore\data\_retry.json
2025-04-15 14:53:50,435 - DEBUG - Registering retry handlers for service: s3
2025-04-15 14:53:50,436 - DEBUG - Registering S3 region redirector handler
2025-04-15 14:53:50,436 - DEBUG - Registering S3Express Identity Resolver
2025-04-15 14:53:50,437 - INFO - S3Manager initialized for bucket militaria-images
2025-04-15 14:53:50,457 - ERROR - Error decoding JSON file C:/Users/keena/Desktop/Milivault/site-json/t\THE_WAR_FRONT.json: Expecting value: line 1 column 1 (char 0)
2025-04-15 14:53:53,128 - INFO - Processing site: BEVO_MILITARIA
2025-04-15 14:53:53,128 - INFO - SITE PROCESSOR: Running with targetMatch = 1
2025-04-15 14:53:53,128 - DEBUG - SITE PROCESSOR: Debug: base_url: https://bevo-militaria.com/
